customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost
9,122,besan,2023-05-04,6,52,8,416
13,121,quaker oats,2023-03-07,2,212,8,1696
9,121,maida,2023-06-04,2,20,3,60
11,123,nutrella,2023-08-18,8,40,4,160
8,123,maida,2023-04-03,8,20,7,140
11,123,refined oil,2023-06-27,9,110,6,660
2,121,besan,2023-06-17,2,52,1,52
4,122,dantkanti,2023-08-11,4,100,8,800
1,122,quaker oats,2023-03-05,6,212,1,212
12,123,maida,2023-03-13,8,20,5,100
15,121,refined oil,2023-03-10,3,110,9,990
17,121,nutrella,2023-06-02,2,40,8,320
3,121,sugar,2023-05-04,2,50,6,300
6,123,maida,2023-06-24,8,20,3,60
2,123,quaker oats,2023-04-04,8,212,7,1484
3,122,nutrella,2023-05-20,5,40,8,320
9,122,clinic plus,2023-04-07,4,1.5,5,7.5
9,122,refined oil,2023-06-27,6,110,4,440
10,121,nutrella,2023-05-19,3,40,9,360
5,123,dantkanti,2023-08-01,8,100,2,200
6,123,sugar,2023-04-03,8,50,9,450
5,121,maida,2023-06-11,3,20,8,160
5,121,besan,2023-06-13,3,52,10,520
3,122,quaker oats,2023-07-13,5,212,9,1908
10,122,besan,2023-03-23,6,52,3,156
20,121,refined oil,2023-03-20,2,110,2,220
4,122,maida,2023-04-18,4,20,5,100
4,123,sugar,2023-05-29,9,50,7,350
9,123,maida,2023-07-11,8,20,5,100
5,123,sugar,2023-04-16,7,50,4,200
9,123,quaker oats,2023-04-12,9,212,6,1272
3,121,clinic plus,2023-06-09,1,1.5,6,9.0
13,123,quaker oats,2023-03-27,9,212,9,1908
9,123,besan,2023-03-10,7,52,4,208
3,123,maida,2023-04-08,8,20,10,200
9,122,clinic plus,2023-04-16,4,1.5,10,15.0
2,123,sugar,2023-04-30,7,50,9,450
20,122,clinic plus,2023-06-27,6,1.5,7,10.5
5,121,nutrella,2023-05-18,3,40,4,160
15,121,maida,2023-04-08,3,20,8,160
2,123,clinic plus,2023-03-27,9,1.5,7,10.5
13,123,refined oil,2023-04-26,9,110,8,880
11,121,sugar,2023-03-18,2,50,6,300
16,123,refined oil,2023-04-04,8,110,5,550
9,121,nutrella,2023-08-13,1,40,1,40
19,123,maida,2023-08-18,7,20,3,60
12,122,sugar,2023-05-30,5,50,6,300
20,123,clinic plus,2023-03-12,8,1.5,2,3.0
12,123,clinic plus,2023-05-15,9,1.5,2,3.0
8,123,nutrella,2023-04-12,7,40,4,160
1,123,dantkanti,2023-07-01,7,100,1,100
4,121,dantkanti,2023-07-24,3,100,7,700
14,121,maida,2023-08-20,3,20,5,100
5,122,dantkanti,2023-03-10,4,100,10,1000
2,123,nutrella,2023-03-09,7,40,10,400
6,121,refined oil,2023-03-14,2,110,5,550
6,123,besan,2023-06-29,8,52,2,104
17,123,refined oil,2023-06-25,9,110,1,110
1,121,nutrella,2023-06-19,1,40,1,40
9,123,refined oil,2023-06-16,8,110,7,770
1,123,refined oil,2023-03-14,7,110,6,660
19,123,maida,2023-08-16,8,20,4,80
11,123,besan,2023-06-23,9,52,4,208
5,123,besan,2023-07-22,9,52,3,156
3,123,clinic plus,2023-07-30,7,1.5,4,6.0
7,121,maida,2023-05-20,2,20,5,100
19,121,dantkanti,2023-06-16,3,100,9,900
6,121,clinic plus,2023-06-12,2,1.5,6,9.0
6,122,clinic plus,2023-07-21,6,1.5,9,13.5
1,123,sugar,2023-07-19,7,50,5,250
19,122,maida,2023-05-05,6,20,6,120
12,123,refined oil,2023-04-20,7,110,4,440
11,121,besan,2023-04-23,1,52,5,260
7,123,quaker oats,2023-04-29,9,212,7,1484
3,122,maida,2023-05-16,5,20,5,100
2,122,quaker oats,2023-05-14,4,212,2,424
5,123,refined oil,2023-03-15,8,110,8,880
10,121,dantkanti,2023-04-28,3,100,2,200
14,121,dantkanti,2023-06-06,3,100,10,1000
8,121,refined oil,2023-05-15,1,110,10,1100
10,123,quaker oats,2023-06-07,9,212,5,1060
1,123,quaker oats,2023-03-22,7,212,6,1272
15,122,quaker oats,2023-04-04,4,212,7,1484
16,123,besan,2023-04-03,7,52,9,468
14,123,dantkanti,2023-05-29,8,100,4,400
14,121,sugar,2023-06-24,1,50,2,100
7,123,nutrella,2023-08-18,8,40,5,200
5,121,dantkanti,2023-03-04,2,100,4,400
18,123,nutrella,2023-03-17,8,40,4,160
4,123,dantkanti,2023-04-27,8,100,7,700
3,123,dantkanti,2023-03-12,9,100,10,1000
2,121,quaker oats,2023-03-13,2,212,9,1908
9,123,quaker oats,2023-06-21,9,212,4,848
8,123,nutrella,2023-05-31,8,40,4,160
14,122,clinic plus,2023-06-26,6,1.5,6,9.0
2,123,refined oil,2023-07-10,9,110,9,990
6,123,besan,2023-04-30,9,52,1,52
4,122,refined oil,2023-05-26,5,110,2,220
9,122,clinic plus,2023-05-18,5,1.5,3,4.5
10,121,nutrella,2023-07-16,2,40,3,120
13,121,maida,2023-06-11,3,20,5,100
17,121,refined oil,2023-07-15,2,110,10,1100
17,121,clinic plus,2023-04-26,2,1.5,1,1.5
11,122,dantkanti,2023-08-20,5,100,6,600
3,123,sugar,2023-04-02,9,50,6,300
14,121,refined oil,2023-05-26,3,110,5,550
19,123,besan,2023-07-22,8,52,8,416
11,121,besan,2023-06-17,2,52,2,104
17,122,quaker oats,2023-06-22,6,212,7,1484
4,122,dantkanti,2023-04-11,6,100,6,600
17,121,clinic plus,2023-03-08,1,1.5,6,9.0
10,123,maida,2023-04-23,9,20,3,60
12,121,sugar,2023-08-05,3,50,7,350
8,121,sugar,2023-03-26,3,50,1,50
3,121,besan,2023-07-09,3,52,6,312
17,121,clinic plus,2023-06-27,2,1.5,8,12.0
18,123,clinic plus,2023-04-22,8,1.5,5,7.5
3,121,nutrella,2023-04-28,1,40,7,280
12,122,quaker oats,2023-07-19,5,212,6,1272
9,123,besan,2023-07-30,8,52,5,260
13,121,quaker oats,2023-05-02,3,212,10,2120
2,123,maida,2023-06-17,8,20,9,180
20,121,maida,2023-06-29,2,20,6,120
18,121,maida,2023-07-04,2,20,8,160
10,122,refined oil,2023-06-23,4,110,9,990
2,121,clinic plus,2023-06-27,3,1.5,10,15.0
8,122,refined oil,2023-08-05,5,110,5,550
17,122,maida,2023-06-18,4,20,3,60
9,122,quaker oats,2023-06-29,6,212,3,636
12,123,sugar,2023-04-07,9,50,8,400
8,123,clinic plus,2023-07-23,8,1.5,1,1.5
17,123,maida,2023-05-23,9,20,8,160
12,121,dantkanti,2023-04-17,2,100,1,100
7,123,refined oil,2023-03-28,7,110,3,330
13,121,nutrella,2023-06-01,2,40,3,120
4,122,refined oil,2023-06-08,5,110,9,990
8,121,dantkanti,2023-06-30,1,100,7,700
10,122,refined oil,2023-05-21,4,110,5,550
18,121,besan,2023-06-07,2,52,4,208
19,122,quaker oats,2023-08-20,4,212,6,1272
4,121,maida,2023-04-11,1,20,6,120
4,122,refined oil,2023-06-27,4,110,5,550
10,123,dantkanti,2023-07-24,9,100,4,400
16,122,maida,2023-06-12,4,20,3,60
1,122,sugar,2023-07-08,6,50,7,350
19,123,maida,2023-06-13,8,20,1,20
15,122,nutrella,2023-07-10,6,40,5,200
12,122,dantkanti,2023-07-18,5,100,2,200
3,121,maida,2023-07-07,2,20,4,80
18,122,quaker oats,2023-03-08,5,212,7,1484
12,121,dantkanti,2023-03-25,2,100,7,700
2,122,refined oil,2023-06-22,4,110,10,1100
12,121,quaker oats,2023-08-01,3,212,7,1484
13,121,sugar,2023-05-18,2,50,8,400
20,122,clinic plus,2023-04-26,6,1.5,7,10.5
15,122,besan,2023-07-26,6,52,8,416
8,123,maida,2023-04-24,8,20,3,60
4,123,quaker oats,2023-07-30,7,212,2,424
18,121,refined oil,2023-04-15,3,110,5,550
13,123,dantkanti,2023-07-14,9,100,2,200
12,121,sugar,2023-05-11,2,50,10,500
6,122,sugar,2023-05-23,5,50,4,200
14,121,maida,2023-07-03,2,20,10,200
1,123,dantkanti,2023-07-10,7,100,10,1000
16,123,sugar,2023-04-07,9,50,2,100
5,122,quaker oats,2023-03-26,6,212,4,848
4,121,clinic plus,2023-06-30,3,1.5,10,15.0
8,122,clinic plus,2023-07-15,5,1.5,7,10.5
10,121,maida,2023-06-13,1,20,6,120
20,123,sugar,2023-03-15,7,50,2,100
8,122,sugar,2023-04-17,6,50,4,200
20,123,nutrella,2023-07-20,8,40,7,280
12,123,nutrella,2023-06-10,8,40,2,80
17,122,clinic plus,2023-07-25,6,1.5,7,10.5
2,123,nutrella,2023-07-15,9,40,5,200
12,122,sugar,2023-06-25,5,50,6,300
6,123,refined oil,2023-07-25,7,110,2,220
8,122,quaker oats,2023-06-14,4,212,3,636
14,121,nutrella,2023-07-05,2,40,4,160
2,121,refined oil,2023-07-12,3,110,10,1100
17,121,clinic plus,2023-04-17,2,1.5,10,15.0
7,121,refined oil,2023-06-28,3,110,3,330
12,123,dantkanti,2023-07-06,8,100,8,800
9,123,sugar,2023-05-04,7,50,4,200
2,123,clinic plus,2023-05-25,7,1.5,2,3.0
11,121,refined oil,2023-06-29,1,110,10,1100
18,121,clinic plus,2023-03-18,3,1.5,3,4.5
17,122,besan,2023-06-14,4,52,9,468
10,122,sugar,2023-06-24,5,50,2,100
3,122,nutrella,2023-04-21,4,40,2,80
20,122,besan,2023-03-18,4,52,1,52
5,123,clinic plus,2023-06-05,9,1.5,9,13.5
14,123,nutrella,2023-06-17,7,40,10,400
7,123,nutrella,2023-03-18,7,40,3,120
19,122,besan,2023-08-13,5,52,3,156
9,122,clinic plus,2023-07-18,6,1.5,8,12.0
7,123,quaker oats,2023-04-23,9,212,3,636
5,123,sugar,2023-07-27,9,50,6,300
18,122,quaker oats,2023-03-26,4,212,9,1908
3,122,besan,2023-06-02,6,52,9,468
9,123,maida,2023-04-10,7,20,1,20
12,121,clinic plus,2023-05-26,1,1.5,1,1.5
7,122,nutrella,2023-05-02,4,40,4,160
16,122,besan,2023-04-05,5,52,5,260
3,121,quaker oats,2023-05-01,3,212,6,1272
17,122,nutrella,2023-04-26,4,40,1,40
18,121,sugar,2023-06-09,2,50,2,100
13,123,besan,2023-07-12,7,52,9,468
8,122,dantkanti,2023-04-11,5,100,2,200
1,123,maida,2023-04-30,7,20,7,140
11,122,clinic plus,2023-08-03,6,1.5,1,1.5
20,123,nutrella,2023-05-27,7,40,3,120
19,122,quaker oats,2023-06-13,5,212,8,1696
18,123,besan,2023-05-19,8,52,7,364
14,123,quaker oats,2023-05-30,7,212,7,1484
5,121,besan,2023-04-23,2,52,6,312
16,121,refined oil,2023-07-08,1,110,4,440
4,121,refined oil,2023-05-20,3,110,5,550
20,123,refined oil,2023-08-16,9,110,5,550
8,123,quaker oats,2023-06-07,8,212,9,1908
8,121,besan,2023-07-15,1,52,2,104
2,122,dantkanti,2023-04-26,6,100,8,800
17,123,sugar,2023-07-28,8,50,9,450
5,123,besan,2023-04-17,8,52,1,52
9,123,maida,2023-04-25,7,20,4,80
19,121,nutrella,2023-06-12,1,40,1,40
5,123,maida,2023-08-14,9,20,2,40
14,122,nutrella,2023-03-08,6,40,4,160
19,123,sugar,2023-07-29,7,50,5,250
17,122,maida,2023-07-12,5,20,10,200
1,121,besan,2023-07-06,3,52,3,156
4,123,quaker oats,2023-06-25,9,212,4,848
20,123,maida,2023-07-06,7,20,1,20
3,121,clinic plus,2023-03-04,2,1.5,1,1.5
18,123,maida,2023-07-18,8,20,5,100
20,123,clinic plus,2023-03-31,7,1.5,2,3.0
5,122,nutrella,2023-06-25,5,40,1,40
17,121,dantkanti,2023-05-14,3,100,4,400
9,122,sugar,2023-07-26,5,50,9,450
10,123,clinic plus,2023-05-23,9,1.5,7,10.5
8,123,clinic plus,2023-04-03,8,1.5,3,4.5
9,122,nutrella,2023-06-15,5,40,10,400
6,122,refined oil,2023-07-14,6,110,8,880
3,121,maida,2023-05-31,1,20,7,140
11,121,besan,2023-07-30,1,52,4,208
9,122,besan,2023-03-14,4,52,10,520
4,121,maida,2023-05-05,2,20,10,200
13,122,nutrella,2023-05-16,4,40,10,400
13,121,maida,2023-05-04,2,20,3,60
10,122,dantkanti,2023-07-20,6,100,5,500
10,122,clinic plus,2023-06-04,4,1.5,9,13.5
13,121,refined oil,2023-03-30,2,110,4,440
11,121,sugar,2023-08-07,1,50,10,500
4,121,refined oil,2023-08-10,1,110,5,550
9,122,besan,2023-06-24,5,52,9,468
8,121,besan,2023-03-21,2,52,2,104
15,122,quaker oats,2023-04-14,5,212,1,212
6,122,clinic plus,2023-05-20,6,1.5,9,13.5
8,122,nutrella,2023-03-11,4,40,6,240
10,123,refined oil,2023-03-03,9,110,6,660
1,123,refined oil,2023-08-06,8,110,8,880
10,121,clinic plus,2023-08-19,1,1.5,4,6.0
20,123,sugar,2023-04-19,8,50,4,200
7,122,refined oil,2023-04-24,4,110,6,660
7,122,maida,2023-04-30,6,20,2,40
1,121,refined oil,2023-06-24,1,110,6,660
4,123,refined oil,2023-04-21,8,110,9,990
14,123,maida,2023-06-10,8,20,10,200
5,121,refined oil,2023-05-02,1,110,9,990
15,123,dantkanti,2023-08-13,9,100,9,900
13,122,besan,2023-04-22,5,52,7,364
3,122,maida,2023-04-25,5,20,8,160
5,123,quaker oats,2023-04-10,8,212,8,1696
4,121,dantkanti,2023-06-23,2,100,9,900
12,121,refined oil,2023-05-26,1,110,7,770
15,122,refined oil,2023-05-08,6,110,3,330
1,122,sugar,2023-03-22,6,50,7,350
2,123,quaker oats,2023-05-06,9,212,5,1060
10,123,nutrella,2023-04-07,9,40,6,240
11,123,clinic plus,2023-06-07,9,1.5,9,13.5
18,121,maida,2023-07-18,3,20,10,200
10,121,quaker oats,2023-05-19,2,212,4,848
2,123,refined oil,2023-06-09,7,110,6,660
15,122,dantkanti,2023-04-12,6,100,2,200
1,123,sugar,2023-04-15,7,50,5,250
3,121,refined oil,2023-07-07,2,110,5,550
13,123,besan,2023-05-22,8,52,6,312
14,121,maida,2023-08-19,1,20,4,80
20,121,besan,2023-08-05,2,52,2,104
9,123,sugar,2023-06-16,9,50,8,400
9,122,nutrella,2023-06-30,5,40,6,240
1,121,nutrella,2023-03-26,1,40,9,360
8,121,maida,2023-08-02,2,20,8,160
11,121,refined oil,2023-07-28,1,110,6,660
5,123,sugar,2023-04-15,8,50,10,500
3,121,sugar,2023-04-18,2,50,5,250
8,122,sugar,2023-08-09,6,50,1,50
18,123,dantkanti,2023-04-04,8,100,4,400
7,122,dantkanti,2023-03-13,5,100,6,600
5,122,nutrella,2023-08-12,6,40,9,360
1,123,quaker oats,2023-07-13,7,212,3,636
10,123,refined oil,2023-05-13,7,110,5,550
10,123,maida,2023-03-15,8,20,2,40
3,123,dantkanti,2023-08-03,9,100,2,200
9,123,quaker oats,2023-08-16,8,212,3,636
4,122,besan,2023-06-28,4,52,8,416
13,121,quaker oats,2023-06-12,1,212,3,636
4,121,clinic plus,2023-06-24,3,1.5,7,10.5
12,123,besan,2023-08-01,8,52,9,468
16,123,dantkanti,2023-05-19,9,100,7,700
15,122,refined oil,2023-03-15,5,110,5,550
20,122,dantkanti,2023-08-08,6,100,8,800
11,122,sugar,2023-04-07,5,50,4,200
1,122,besan,2023-08-10,6,52,4,208
18,121,maida,2023-04-24,2,20,2,40
9,121,maida,2023-06-06,1,20,6,120
6,123,nutrella,2023-04-17,9,40,6,240
1,121,refined oil,2023-03-11,3,110,6,660
7,122,refined oil,2023-07-25,6,110,7,770
6,121,sugar,2023-05-19,2,50,1,50
9,123,besan,2023-08-04,8,52,9,468
5,122,dantkanti,2023-07-25,4,100,4,400
9,123,nutrella,2023-06-16,9,40,5,200
6,122,maida,2023-03-28,4,20,2,40
17,121,quaker oats,2023-04-29,2,212,7,1484
12,121,maida,2023-08-15,1,20,8,160
19,121,quaker oats,2023-08-02,2,212,2,424
4,123,clinic plus,2023-08-01,8,1.5,2,3.0
5,123,maida,2023-08-16,7,20,9,180
13,122,quaker oats,2023-06-24,5,212,3,636
18,121,maida,2023-07-15,2,20,8,160
8,123,nutrella,2023-05-11,9,40,8,320
16,122,besan,2023-07-14,6,52,10,520
19,121,sugar,2023-03-20,2,50,8,400
20,123,besan,2023-06-14,8,52,9,468
20,123,quaker oats,2023-05-02,8,212,4,848
14,122,clinic plus,2023-05-21,4,1.5,3,4.5
2,123,maida,2023-04-19,9,20,1,20
19,123,dantkanti,2023-03-27,8,100,5,500
4,123,sugar,2023-07-11,9,50,9,450
8,122,nutrella,2023-04-26,5,40,4,160
12,123,sugar,2023-03-07,7,50,4,200
12,121,maida,2023-05-05,3,20,7,140
7,123,besan,2023-04-06,8,52,5,260
10,123,maida,2023-05-25,9,20,5,100
17,122,quaker oats,2023-07-21,4,212,1,212
20,122,quaker oats,2023-07-18,5,212,9,1908
17,122,nutrella,2023-04-29,6,40,2,80
19,121,besan,2023-06-28,3,52,8,416
6,123,clinic plus,2023-08-12,7,1.5,9,13.5
11,122,besan,2023-05-16,6,52,5,260
11,122,besan,2023-04-01,4,52,10,520
16,123,nutrella,2023-05-15,8,40,10,400
4,121,clinic plus,2023-05-19,2,1.5,10,15.0
1,121,quaker oats,2023-07-28,1,212,3,636
3,122,nutrella,2023-07-13,4,40,3,120
20,121,maida,2023-05-15,3,20,2,40
8,123,dantkanti,2023-06-21,8,100,4,400
18,121,refined oil,2023-07-18,3,110,4,440
6,121,besan,2023-03-29,2,52,3,156
3,122,sugar,2023-04-21,4,50,10,500
13,123,nutrella,2023-03-08,8,40,3,120
19,123,clinic plus,2023-06-25,7,1.5,5,7.5
6,123,maida,2023-05-29,8,20,8,160
6,123,refined oil,2023-07-07,8,110,4,440
19,122,maida,2023-07-14,4,20,6,120
5,122,dantkanti,2023-03-07,5,100,4,400
1,122,maida,2023-08-11,5,20,5,100
19,123,refined oil,2023-06-12,8,110,9,990
13,121,clinic plus,2023-07-27,2,1.5,1,1.5
4,122,dantkanti,2023-04-30,4,100,8,800
3,122,sugar,2023-07-16,4,50,2,100
8,121,quaker oats,2023-03-05,1,212,7,1484
1,121,nutrella,2023-06-01,3,40,3,120
7,123,dantkanti,2023-06-14,8,100,9,900
12,122,dantkanti,2023-03-21,5,100,3,300
6,121,quaker oats,2023-06-06,1,212,7,1484
6,122,quaker oats,2023-06-04,5,212,2,424
18,123,refined oil,2023-03-29,8,110,9,990
4,121,refined oil,2023-03-05,1,110,3,330
13,122,quaker oats,2023-07-30,4,212,2,424
11,121,quaker oats,2023-04-09,3,212,8,1696
20,122,maida,2023-07-26,4,20,2,40
3,121,clinic plus,2023-03-30,3,1.5,6,9.0
3,121,nutrella,2023-05-21,2,40,1,40
20,121,quaker oats,2023-04-11,1,212,1,212
5,122,sugar,2023-07-13,6,50,9,450
18,122,maida,2023-05-16,4,20,7,140
2,121,clinic plus,2023-04-10,2,1.5,6,9.0
8,122,besan,2023-06-06,5,52,10,520
1,121,dantkanti,2023-07-03,2,100,5,500
18,123,dantkanti,2023-06-25,7,100,3,300
17,123,besan,2023-04-23,9,52,6,312
12,121,besan,2023-06-15,3,52,9,468
3,121,clinic plus,2023-05-26,1,1.5,2,3.0
4,123,sugar,2023-03-13,7,50,4,200
6,122,refined oil,2023-06-20,4,110,8,880
7,123,maida,2023-04-23,7,20,9,180
7,121,refined oil,2023-06-01,1,110,7,770
18,121,dantkanti,2023-08-01,3,100,1,100
19,122,sugar,2023-06-21,4,50,2,100
17,121,sugar,2023-05-31,2,50,4,200
20,121,dantkanti,2023-04-16,3,100,7,700
4,121,sugar,2023-03-20,2,50,9,450
19,122,clinic plus,2023-03-16,5,1.5,6,9.0
18,122,besan,2023-03-25,4,52,2,104
20,121,quaker oats,2023-08-11,2,212,1,212
12,122,clinic plus,2023-04-25,4,1.5,8,12.0
10,121,quaker oats,2023-06-03,2,212,4,848
7,121,clinic plus,2023-03-29,1,1.5,4,6.0
4,121,besan,2023-04-26,1,52,8,416
10,121,nutrella,2023-06-11,2,40,7,280
14,123,clinic plus,2023-06-18,9,1.5,4,6.0
1,122,quaker oats,2023-04-07,5,212,7,1484
6,121,besan,2023-08-18,3,52,1,52
20,122,besan,2023-08-04,4,52,10,520
8,122,nutrella,2023-07-10,5,40,6,240
1,121,refined oil,2023-03-23,3,110,1,110
12,121,besan,2023-06-25,1,52,2,104
7,123,besan,2023-03-29,7,52,5,260
18,123,quaker oats,2023-05-29,7,212,7,1484
4,123,besan,2023-04-26,8,52,10,520
15,122,besan,2023-06-19,5,52,3,156
8,122,refined oil,2023-07-13,5,110,3,330
11,123,quaker oats,2023-03-04,7,212,4,848
5,121,sugar,2023-06-10,2,50,3,150
10,122,refined oil,2023-07-01,6,110,7,770
14,123,quaker oats,2023-04-06,7,212,10,2120
6,121,refined oil,2023-03-27,3,110,2,220
16,123,maida,2023-04-14,8,20,10,200
14,122,dantkanti,2023-05-09,5,100,7,700
12,123,sugar,2023-05-10,8,50,8,400
1,122,nutrella,2023-05-28,4,40,4,160
13,121,sugar,2023-03-28,2,50,1,50
18,123,quaker oats,2023-03-24,9,212,9,1908
20,121,sugar,2023-07-29,3,50,9,450
2,121,quaker oats,2023-07-10,3,212,3,636
4,122,sugar,2023-08-14,4,50,5,250
15,123,refined oil,2023-03-17,9,110,6,660
6,122,clinic plus,2023-04-10,6,1.5,10,15.0
2,123,maida,2023-05-03,8,20,10,200
19,122,nutrella,2023-08-18,4,40,8,320
13,122,clinic plus,2023-05-12,4,1.5,3,4.5
8,121,maida,2023-06-03,1,20,9,180
16,122,dantkanti,2023-04-07,4,100,3,300
17,123,refined oil,2023-04-18,7,110,8,880
13,121,clinic plus,2023-04-11,3,1.5,3,4.5
19,121,sugar,2023-04-11,1,50,10,500
9,122,maida,2023-04-09,4,20,9,180
3,121,besan,2023-06-28,1,52,1,52
4,122,dantkanti,2023-05-11,5,100,5,500
17,122,maida,2023-07-03,5,20,4,80
11,122,sugar,2023-04-14,5,50,4,200
18,123,maida,2023-06-22,9,20,6,120
11,123,sugar,2023-05-28,8,50,9,450
5,122,sugar,2023-05-13,4,50,4,200
15,122,nutrella,2023-07-05,6,40,3,120
1,122,nutrella,2023-06-17,4,40,3,120
5,121,maida,2023-07-08,2,20,1,20
8,122,refined oil,2023-07-03,5,110,9,990
5,121,sugar,2023-04-26,3,50,10,500
5,121,clinic plus,2023-03-25,3,1.5,1,1.5
5,121,nutrella,2023-06-11,2,40,2,80
12,123,nutrella,2023-07-20,7,40,5,200
5,123,clinic plus,2023-04-06,7,1.5,9,13.5
6,121,dantkanti,2023-08-12,2,100,4,400
19,122,quaker oats,2023-04-10,4,212,6,1272
9,122,clinic plus,2023-07-22,6,1.5,6,9.0
14,121,quaker oats,2023-06-28,3,212,6,1272
15,121,sugar,2023-05-21,2,50,8,400
15,123,nutrella,2023-04-08,9,40,8,320
11,121,refined oil,2023-08-16,3,110,4,440
10,123,nutrella,2023-04-23,7,40,9,360
8,123,maida,2023-04-19,9,20,3,60
5,123,nutrella,2023-07-19,8,40,7,280
11,122,maida,2023-07-10,4,20,10,200
4,123,besan,2023-05-10,7,52,8,416
20,122,clinic plus,2023-03-14,6,1.5,3,4.5
11,121,refined oil,2023-03-13,1,110,3,330
2,121,refined oil,2023-08-09,1,110,6,660
17,122,sugar,2023-05-23,4,50,2,100
11,121,dantkanti,2023-05-25,1,100,8,800
7,123,quaker oats,2023-06-12,8,212,3,636
7,123,clinic plus,2023-07-29,9,1.5,8,12.0
1,122,refined oil,2023-05-16,5,110,10,1100
11,122,quaker oats,2023-07-17,6,212,9,1908
16,122,quaker oats,2023-08-08,4,212,3,636
20,122,sugar,2023-06-05,6,50,2,100
8,121,quaker oats,2023-07-04,1,212,5,1060
7,121,nutrella,2023-04-26,1,40,3,120
10,121,refined oil,2023-03-31,1,110,3,330
3,123,besan,2023-05-25,7,52,3,156
19,123,maida,2023-05-27,7,20,10,200
8,121,dantkanti,2023-03-23,1,100,8,800
12,122,refined oil,2023-04-20,5,110,9,990
19,122,clinic plus,2023-04-05,6,1.5,4,6.0
17,122,besan,2023-07-29,5,52,1,52
1,123,clinic plus,2023-04-02,7,1.5,4,6.0
13,121,maida,2023-03-21,3,20,7,140
19,122,maida,2023-03-08,6,20,7,140
6,122,besan,2023-05-30,5,52,9,468
14,123,sugar,2023-05-31,9,50,4,200
5,121,sugar,2023-04-24,3,50,7,350
17,123,nutrella,2023-06-02,8,40,6,240
20,121,clinic plus,2023-05-14,1,1.5,7,10.5
6,122,besan,2023-03-18,4,52,6,312
16,123,clinic plus,2023-04-11,9,1.5,4,6.0
11,123,dantkanti,2023-03-04,8,100,5,500
17,121,nutrella,2023-05-09,3,40,7,280
7,123,refined oil,2023-04-22,8,110,1,110
6,121,nutrella,2023-06-03,1,40,7,280
3,123,besan,2023-07-17,9,52,2,104
14,122,quaker oats,2023-05-04,5,212,1,212
19,123,nutrella,2023-04-27,8,40,9,360
11,123,nutrella,2023-04-07,9,40,8,320
8,121,sugar,2023-06-16,1,50,4,200
6,123,besan,2023-03-07,7,52,7,364
5,123,besan,2023-06-16,9,52,5,260
1,123,clinic plus,2023-04-15,7,1.5,1,1.5
7,122,dantkanti,2023-08-07,6,100,8,800
10,123,maida,2023-03-20,9,20,1,20
5,122,refined oil,2023-07-20,6,110,10,1100
7,121,maida,2023-06-25,1,20,6,120
3,121,maida,2023-08-17,3,20,5,100
19,123,dantkanti,2023-07-13,7,100,6,600
8,123,sugar,2023-06-06,8,50,5,250
8,123,maida,2023-07-24,7,20,5,100
1,123,quaker oats,2023-04-27,9,212,3,636
3,123,nutrella,2023-06-20,8,40,5,200
19,121,refined oil,2023-07-28,2,110,3,330
10,122,besan,2023-03-17,5,52,5,260
10,123,nutrella,2023-07-18,8,40,10,400
10,122,besan,2023-06-01,6,52,5,260
9,121,maida,2023-08-15,3,20,9,180
11,122,besan,2023-07-01,4,52,6,312
11,122,refined oil,2023-08-11,6,110,4,440
2,121,refined oil,2023-03-23,2,110,8,880
17,122,refined oil,2023-04-12,5,110,2,220
17,122,clinic plus,2023-04-15,5,1.5,8,12.0
19,123,nutrella,2023-04-04,7,40,8,320
8,122,nutrella,2023-07-03,4,40,9,360
3,121,nutrella,2023-08-16,3,40,3,120
20,123,clinic plus,2023-05-22,7,1.5,3,4.5
3,123,besan,2023-06-08,7,52,10,520
3,122,nutrella,2023-06-04,4,40,7,280
20,121,nutrella,2023-04-08,1,40,7,280
14,122,besan,2023-03-11,4,52,10,520
5,122,quaker oats,2023-04-03,6,212,2,424
4,121,refined oil,2023-08-16,1,110,10,1100
14,121,nutrella,2023-07-15,3,40,6,240
13,123,nutrella,2023-04-19,9,40,5,200
1,122,clinic plus,2023-07-19,4,1.5,5,7.5
3,122,sugar,2023-06-01,4,50,7,350
19,121,sugar,2023-08-03,1,50,2,100
8,122,quaker oats,2023-05-27,5,212,1,212
10,122,clinic plus,2023-06-11,6,1.5,2,3.0
8,123,clinic plus,2023-04-15,9,1.5,6,9.0
3,123,quaker oats,2023-03-13,8,212,10,2120
12,121,nutrella,2023-05-08,1,40,5,200
13,121,sugar,2023-06-24,3,50,8,400
4,122,refined oil,2023-06-20,5,110,6,660
8,122,dantkanti,2023-07-30,5,100,3,300
17,122,quaker oats,2023-04-14,6,212,6,1272
3,122,quaker oats,2023-06-02,5,212,4,848
18,123,refined oil,2023-06-24,9,110,3,330
18,121,quaker oats,2023-08-17,1,212,3,636
12,122,quaker oats,2023-03-19,6,212,4,848
13,121,quaker oats,2023-04-27,2,212,6,1272
18,123,nutrella,2023-04-17,9,40,3,120
3,121,besan,2023-05-17,3,52,1,52
4,121,maida,2023-03-30,1,20,6,120
2,121,refined oil,2023-05-07,2,110,2,220
19,121,nutrella,2023-07-11,2,40,1,40
14,121,nutrella,2023-04-06,1,40,1,40
